no;id;enter;exit;event;birthdate;m.id;f.id;sex;civ;ses.50;birthplace;imr.birth;region
2734;802001382;60;69.329;TRUE;1802.769393;NA;NA;female;widow;lower;region;17.7184466;rural
2735;802001385;60;60.987;FALSE;1802.501078;NA;NA;male;married;farmer;remote;13.2176235;rural
2736;802001385;60.987;63.098;FALSE;1802.501078;NA;NA;male;married;farmer;remote;13.2176235;rural
2737;802001385;63.098;72.883;FALSE;1802.501078;NA;NA;male;widow;farmer;remote;13.2176235;rural
2738;802001388;60;77.469;FALSE;1802.531195;778000823;769000643;female;married;lower;parish;14.43661972;rural
2739;802001390;60;76.952;TRUE;1802.547622;773000530;783000864;female;widow;unknown;parish;14.43661972;rural
2740;802001391;60;67.374;FALSE;1802.569526;768000602;777000723;female;married;unknown;parish;14.43661972;rural
2741;802001391;67.374;72.472;TRUE;1802.569526;768000602;777000723;female;widow;unknown;parish;14.43661972;rural
2742;802001394;60;63.47;TRUE;1802.739276;768000580;770000622;male;married;lower;parish;14.43661972;rural
2743;802001395;60;67.487;FALSE;1802.750228;766000613;770000621;female;married;farmer;parish;14.43661972;rural
2744;802001395;67.487;72.27;TRUE;1802.750228;766000613;770000621;female;widow;farmer;parish;14.43661972;rural
2745;802001396;60;67.487;TRUE;1802.750228;761000543;760000468;male;married;farmer;parish;14.43661972;rural
2746;802001398;60;71.966;FALSE;1802.794034;781000892;779000899;male;married;farmer;parish;14.43661972;rural
2747;802001398;71.966;77.206;FALSE;1802.794034;781000892;779000899;male;widow;farmer;parish;14.43661972;rural
2748;802001420;60;67.465;TRUE;1802.021944;771000638;763000628;female;married;unknown;parish;16.93548387;industry
2749;802001424;60;63.388;FALSE;1802.073965;763000625;753000405;male;married;lower;parish;16.93548387;industry
2750;802001424;63.388;67.153;TRUE;1802.073965;763000625;753000405;male;widow;lower;parish;16.93548387;industry
2751;802001427;60;77.841;FALSE;1802.15884;768000617;770000638;female;widow;unknown;region;16.93548387;industry
2752;802001429;60;61.168;FALSE;1802.320376;765000640;762000570;male;married;lower;parish;16.93548387;industry
2753;802001429;61.168;69.652;TRUE;1802.320376;765000640;762000570;male;married;lower;parish;16.93548387;industry
2754;802001430;60;72.133;FALSE;1802.355969;770000634;762000573;male;married;farmer;parish;16.93548387;industry
2755;802001430;72.133;77.644;FALSE;1802.355969;770000634;762000573;male;widow;farmer;parish;16.93548387;industry
2756;802001434;60;66.285;TRUE;1802.487389;NA;NA;female;married;lower;region;14.23357664;rural
2757;802001436;60;75.479;TRUE;1802.7338;774000635;771000651;female;widow;farmer;parish;16.93548387;industry
2758;802001441;60;60.587;FALSE;1802.900812;770000637;758000507;male;married;farmer;parish;16.93548387;industry
2759;802001441;60.587;62.742;FALSE;1802.900812;770000637;758000507;male;married;farmer;parish;16.93548387;industry
2760;802001441;62.742;77.099;FALSE;1802.900812;770000637;758000507;male;widow;farmer;parish;16.93548387;industry
2761;802001442;60;60.549;FALSE;1802.939143;770000632;779000914;male;married;lower;parish;16.93548387;industry
2762;802001442;60.549;71.465;TRUE;1802.939143;770000632;779000914;male;married;lower;parish;16.93548387;industry
2763;802001449;60;70.378;FALSE;1802.112295;766000633;760000499;male;married;farmer;parish;14.23357664;industry
2764;802001449;70.378;77.888;FALSE;1802.112295;766000633;760000499;male;married;farmer;parish;14.23357664;industry
2765;802001451;60;71.547;TRUE;1802.191695;772000640;772000631;female;widow;farmer;parish;14.23357664;industry
2766;802001453;60;69.195;FALSE;1802.292997;777000766;779000937;male;married;farmer;parish;14.23357664;industry
2767;802001453;69.195;77.707;FALSE;1802.292997;777000766;779000937;male;married;farmer;parish;14.23357664;industry
2768;802001456;60;73.047;TRUE;1802.397038;778000856;771000663;male;married;farmer;parish;14.23357664;industry
2769;802001459;60;71.303;FALSE;1802.465485;773000558;780000967;female;married;farmer;parish;14.23357664;industry
2770;802001459;71.303;77.518;TRUE;1802.465485;773000558;780000967;female;widow;farmer;parish;14.23357664;industry
2771;802001460;60;65.608;TRUE;1802.51203;767000696;775000747;female;married;lower;parish;14.23357664;industry
2772;802001461;60;67.662;TRUE;1802.561312;NA;NA;female;widow;farmer;parish;14.23357664;industry
2773;802001464;60;77.373;FALSE;1802.627022;766000634;NA;female;widow;unknown;parish;14.23357664;industry
2774;802001465;60;64.574;FALSE;1802.643449;779000929;775000748;male;married;farmer;parish;14.23357664;industry
2775;802001465;64.574;77.357;FALSE;1802.643449;779000929;775000748;male;widow;farmer;parish;14.23357664;industry
2776;802001466;60;77.291;FALSE;1802.709159;NA;NA;female;widow;unknown;remote;12.61378414;industry
2777;802001470;60;64.24;TRUE;1802.769393;776000814;779000939;female;married;lower;parish;14.23357664;industry
2778;802001472;60;70.118;FALSE;1802.777607;NA;769000666;female;married;lower;parish;14.23357664;industry
2779;802001472;70.118;77.222;FALSE;1802.777607;NA;769000666;female;widow;lower;parish;14.23357664;industry
2780;802001474;60;62.265;TRUE;1802.846054;769000653;770000642;female;married;farmer;parish;14.23357664;industry
2781;802001476;60;69.573;FALSE;1802.91724;758000535;759000541;male;married;lower;parish;14.23357664;industry
2782;802001476;69.573;77.083;FALSE;1802.91724;758000535;759000541;male;married;lower;parish;14.23357664;industry
2783;802001478;60;77.066;FALSE;1802.933667;775000744;7140;female;married;unknown;parish;14.23357664;industry
2784;802001479;60;65.587;TRUE;1802.944619;768000621;7134;male;married;unknown;parish;14.23357664;industry
2785;802001480;60;77.283;FALSE;1801.671492;760000506;761000561;female;married;lower;parish;14.23357664;industry
2786;802001480;77.283;78.329;FALSE;1801.671492;760000506;761000561;female;widow;lower;parish;14.23357664;industry
2787;802001493;60;69.266;TRUE;1802.010993;762000594;760000520;female;widow;lower;parish;12.7090301;rural
2788;802001494;60;68.127;TRUE;1802.019206;760000521;759000545;female;widow;middle;parish;12.7090301;rural
2789;802001496;60;63.013;FALSE;1802.087654;NA;NA;female;married;lower;remote;4.926108374;rural
2790;802001496;63.013;69.009;TRUE;1802.087654;NA;NA;female;widow;lower;remote;4.926108374;rural
2791;802001499;60;66.975;TRUE;1802.273832;770000662;759000542;female;widow;farmer;parish;12.7090301;rural
2792;802001509;60;60.103;TRUE;1802.711897;763000671;768000639;male;married;farmer;parish;12.7090301;rural
2793;802001511;60;77.296;FALSE;1802.703683;759000552;NA;female;married;lower;parish;12.7090301;rural
2794;802001512;60;77.231;FALSE;1802.769393;783000910;777000786;female;widow;lower;parish;12.7090301;rural
2795;802001522;60;62.49;FALSE;1802.000041;NA;NA;male;unmarried;unknown;remote;25.3776435;industry
2796;802001522;63.489;69.442;TRUE;1802.000041;NA;NA;male;unmarried;unknown;remote;25.3776435;industry
2797;802001526;60;62.241;FALSE;1802.249191;NA;NA;female;unmarried;lower;remote;11.80274859;industry
2798;802001526;63.24;77.751;FALSE;1802.249191;NA;NA;female;widow;lower;remote;11.80274859;industry
2799;802001529;60;62.161;FALSE;1802.32859;NA;NA;female;widow;unknown;remote;19.32773109;industry
2800;802001529;63.161;77.671;FALSE;1802.32859;NA;NA;female;widow;unknown;remote;19.32773109;industry
2801;802001534;60;61.595;FALSE;1802.895337;766000655;768000653;male;married;unknown;parish;17.7184466;industry
2802;802001534;62.594;77.105;FALSE;1802.895337;766000655;768000653;male;married;unknown;parish;17.7184466;industry
2803;802001542;60;77.83;FALSE;1802.169791;762000627;751000471;male;widow;farmer;parish;12.41830065;rural
2804;802001544;60;66.693;FALSE;1802.224549;NA;NA;female;married;unknown;parish;12.41830065;rural
2805;802001544;66.693;77.775;FALSE;1802.224549;NA;NA;female;widow;unknown;parish;12.41830065;rural
2806;802001547;60;72.234;TRUE;1802.271094;772000680;765000684;female;widow;unknown;parish;12.41830065;rural
2807;802001561;60;77.332;FALSE;1802.66809;NA;NA;female;widow;unknown;region;12.41830065;rural
2808;802001573;60;63.536;FALSE;1802.952833;NA;NA;male;married;lower;remote;11.18012422;rural
2809;802001573;63.536;70.096;TRUE;1802.952833;NA;NA;male;married;lower;remote;11.18012422;rural
2810;802001579;60;65.625;FALSE;1802.049323;NA;NA;female;married;unknown;region;18.14882033;rural
2811;802001579;65.625;76.7;TRUE;1802.049323;NA;NA;female;widow;unknown;region;18.14882033;rural
2812;802001584;60;77.814;FALSE;1802.186219;780001062;776000847;female;married;unknown;parish;18.14882033;rural
2813;802001586;60;77.751;FALSE;1802.249191;777000837;773000599;female;married;unknown;parish;18.14882033;rural
2814;802001591;60;74.605;FALSE;1802.350493;764000665;768000677;female;married;lower;parish;18.14882033;rural
2815;802001591;74.605;77.65;FALSE;1802.350493;764000665;768000677;female;widow;lower;parish;18.14882033;rural
2816;802001593;60;77.491;TRUE;1802.366921;770000706;760000557;female;widow;unknown;remote;13.2176235;rural
2817;802001597;60;77.324;FALSE;1802.676304;776000846;774000703;female;married;unknown;parish;18.14882033;rural
2818;802001599;60;77.247;FALSE;1802.752965;793001347;770000671;male;widow;unknown;parish;18.14882033;rural
2819;802001600;60;73.543;FALSE;1802.777607;782001132;772000687;female;married;unknown;parish;18.14882033;rural
2820;802001600;73.543;77.222;FALSE;1802.777607;782001132;772000687;female;widow;unknown;parish;18.14882033;rural
2821;802001655;60;60.185;TRUE;1802.873433;NA;NA;female;unmarried;unknown;remote;13.09823678;rural
2822;803000686;60;64.957;FALSE;1803.018542;766000309;774000315;female;married;lower;parish;21.29527991;town
2823;803000686;64.957;76.981;FALSE;1803.018542;766000309;774000315;female;widow;lower;parish;21.29527991;town
2824;803000692;60;60.434;FALSE;1803.054135;NA;NA;male;married;farmer;region;14.23357664;industry
2825;803000692;60.434;70.014;TRUE;1803.054135;NA;NA;male;married;farmer;region;14.23357664;industry
2826;803000694;60;76.935;FALSE;1803.065087;NA;NA;female;unmarried;unknown;region;16.90544413;town
2827;803000697;60;68.658;TRUE;1803.067825;NA;NA;female;widow;unknown;parish;21.29527991;town
2828;803000713;60;69.299;FALSE;1803.191031;770000646;777000754;female;married;lower;parish;14.23357664;industry
2829;803000713;69.299;76.809;FALSE;1803.191031;770000646;777000754;female;married;lower;parish;14.23357664;industry
2830;803000720;60;76.746;FALSE;1803.254002;763000556;762000510;female;widow;unknown;region;16.90544413;town
2831;803000725;60;63.221;FALSE;1803.33614;NA;NA;female;unmarried;unknown;region;12.7090301;town
2832;803000725;63.221;76.664;FALSE;1803.33614;NA;NA;female;widow;unknown;region;12.7090301;town
2833;803000729;60;63.341;FALSE;1803.349829;NA;NA;male;married;lower;region;12.7090301;town
2834;803000729;63.341;69.379;TRUE;1803.349829;NA;NA;male;married;lower;region;12.7090301;town
2835;803000732;60;63.12;FALSE;1803.368995;777000644;768000307;male;married;farmer;parish;19.92337165;rural
2836;803000732;63.12;72.201;FALSE;1803.368995;777000644;768000307;male;married;farmer;parish;19.92337165;rural
2837;803000732;72.201;73.121;FALSE;1803.368995;777000644;768000307;male;widow;farmer;parish;19.92337165;rural
2838;803000732;73.121;76.631;FALSE;1803.368995;777000644;768000307;male;widow;farmer;parish;19.92337165;rural
2839;803000738;60;63.101;FALSE;1803.464821;763000633;771000639;male;married;upper;region;16.93548387;town
2840;803000738;63.101;65.515;TRUE;1803.464821;763000633;771000639;male;married;upper;region;16.93548387;town
2841;803000743;60;62.246;TRUE;1803.519579;777000779;774000661;female;unmarried;lower;region;12.7090301;town
2842;803000746;60;76.431;FALSE;1803.568862;NA;NA;female;widow;unknown;remote;23.24159021;town
2843;803000747;60;66.23;FALSE;1803.579813;NA;NA;male;married;middle;remote;18.00766284;rural
2844;803000747;66.23;72.136;TRUE;1803.579813;NA;NA;male;married;middle;remote;18.00766284;town
2845;803000748;60;61.904;FALSE;1803.585289;NA;NA;female;married;unknown;parish;11.97183099;rural
2846;803000748;61.904;65.652;TRUE;1803.585289;NA;NA;female;married;unknown;parish;11.97183099;rural
2847;803000750;60;72.01;TRUE;1803.604455;766000325;763000286;female;widow;lower;parish;21.29527991;town
2848;803000760;60;60.001;FALSE;1803.486725;NA;NA;female;married;unknown;remote;23.47826087;industry
2849;803000760;60.001;66.003;TRUE;1803.486725;NA;NA;female;unmarried;unknown;remote;23.47826087;town
2850;803000761;60;74.734;TRUE;1803.755039;770000309;775000343;female;married;farmer;parish;16.93548387;industry
2851;803000765;60;63.133;FALSE;1803.486725;NA;NA;female;unmarried;lower;region;12.41830065;town
2852;803000765;63.133;76.513;FALSE;1803.486725;NA;NA;female;unmarried;lower;region;12.41830065;town
2853;803000766;60;71.095;FALSE;1803.765991;764000616;761000575;female;unmarried;lower;region;14.23357664;town
2854;803000766;71.125;73.724;FALSE;1803.765991;764000616;761000575;female;unmarried;lower;region;14.23357664;rural
2855;803000766;73.724;76.215;TRUE;1803.765991;764000616;761000575;female;unmarried;lower;region;14.23357664;rural
2856;803000767;60;76.229;FALSE;1803.771467;766000334;NA;female;unmarried;unknown;parish;21.29527991;town
2857;803000778;60;62.654;FALSE;1803.872769;771000315;765000315;male;married;middle;parish;21.29527991;town
2858;803000778;62.654;64.672;FALSE;1803.872769;771000315;765000315;male;married;middle;parish;21.29527991;town
2859;803000778;64.672;64.697;TRUE;1803.872769;771000315;765000315;male;widow;middle;parish;21.29527991;town
2860;803000781;60;69.031;FALSE;1803.922052;NA;NA;male;married;lower;parish;21.29527991;town
2861;803000781;69.031;76.078;FALSE;1803.922052;NA;NA;male;widow;lower;parish;21.29527991;town
2862;803000782;60;62.775;FALSE;1803.927528;NA;NA;male;married;farmer;remote;9.623430962;town
2863;803000782;62.775;70.635;TRUE;1803.927528;NA;NA;male;widow;farmer;remote;9.623430962;town
2864;803000789;60;62.731;FALSE;1803.96312;773000295;774000316;male;married;middle;parish;21.29527991;town
2865;803000789;62.731;71.928;FALSE;1803.96312;773000295;774000316;male;married;middle;parish;21.29527991;town
2866;803000789;71.928;76.037;FALSE;1803.96312;773000295;774000316;male;widow;middle;parish;21.29527991;town
2867;803000792;60;67.3;FALSE;1803.987762;773000266;762000283;female;widow;unknown;parish;21.29527991;town
2868;803000802;60;63.114;FALSE;1803.486725;NA;NA;female;unmarried;unknown;remote;15.50151976;town
2869;803000802;63.114;76.513;FALSE;1803.486725;NA;NA;female;married;unknown;remote;15.50151976;town
2870;803001178;60;65.737;TRUE;1803.483987;773000467;748000283;male;married;lower;parish;16.90544413;industry
2871;803001184;60;60.001;TRUE;1803.67564;768000538;778000725;female;unmarried;lower;parish;16.90544413;industry
2872;803001188;60;60.751;FALSE;1803.738612;775000605;776000674;male;married;unknown;region;16.90544413;industry
2873;803001188;61.751;67.637;TRUE;1803.738612;775000605;776000674;male;married;unknown;region;16.90544413;industry
2874;803001191;60;76.155;FALSE;1803.84539;NA;NA;female;unmarried;lower;region;17.7184466;industry
2875;803001193;60;67.027;FALSE;1803.861818;NA;NA;male;married;lower;region;12.7090301;industry
2876;803001193;67.027;76.138;FALSE;1803.861818;NA;NA;male;widow;lower;region;12.7090301;industry
2877;803001208;60;61.811;TRUE;1803.289595;NA;NA;male;married;middle;region;11.97183099;rural
2878;803001209;69.154;70.153;FALSE;1803.33614;NA;NA;female;widow;unknown;remote;12.61378414;rural
2879;803001209;70.153;71.761;TRUE;1803.33614;NA;NA;female;widow;unknown;remote;12.61378414;rural
2880;803001216;60;76.36;FALSE;1803.640047;771000626;765000632;male;married;unknown;parish;14.43661972;rural
2881;803001224;60;62.547;FALSE;1803.941217;785000762;775000650;female;married;middle;region;17.7184466;rural
2882;803001224;62.547;69.34;FALSE;1803.941217;785000762;775000650;female;married;middle;region;17.7184466;rural
2883;803001224;69.34;76.059;FALSE;1803.941217;785000762;775000650;female;widow;middle;region;17.7184466;rural
2884;803001226;60;72.538;FALSE;1803.952169;NA;NA;female;widow;unknown;parish;19.92337165;rural
2885;803001226;72.538;76.048;FALSE;1803.952169;NA;NA;female;married;unknown;parish;19.92337165;rural
2886;803001235;60;73.869;FALSE;1803.171865;772000553;769000600;male;married;unknown;parish;11.97183099;rural
2887;803001235;73.869;74.26;TRUE;1803.171865;772000553;769000600;male;widow;unknown;parish;11.97183099;rural
2888;803001238;60;62.274;FALSE;1803.215672;772000557;769000582;female;married;farmer;parish;11.97183099;rural
2889;803001238;62.274;76.784;FALSE;1803.215672;772000557;769000582;female;married;farmer;parish;11.97183099;rural
2890;803001241;60;62.255;FALSE;1803.234837;761000509;767000629;male;married;farmer;parish;11.97183099;rural
2891;803001241;62.255;76.765;FALSE;1803.234837;761000509;767000629;male;married;farmer;parish;11.97183099;rural
2892;803001242;60;62.255;FALSE;1803.234837;778000753;775000664;male;married;farmer;parish;11.97183099;rural
2893;803001242;62.255;73.609;TRUE;1803.234837;778000753;775000664;male;married;farmer;parish;11.97183099;rural
2894;803001249;60;68.998;FALSE;1803.338878;NA;NA;male;married;lower;region;14.23357664;rural
2895;803001249;68.998;70.868;TRUE;1803.338878;NA;NA;male;widow;lower;region;14.23357664;rural
2896;803001251;60;75.758;TRUE;1803.393636;NA;NA;female;unmarried;lower;remote;11.80274859;rural
2897;803001254;60;74.008;FALSE;1803.481249;774000574;774000563;male;married;farmer;parish;11.97183099;rural
2898;803001266;60;61.8;FALSE;1803.68933;773000491;773000495;female;married;lower;parish;11.97183099;rural
2899;803001266;61.8;75.268;TRUE;1803.68933;773000491;773000495;female;married;lower;parish;11.97183099;rural
2900;803001267;60;76.3;FALSE;1803.700281;NA;NA;male;married;lower;parish;14.23357664;industry
2901;803001279;60;62.063;FALSE;1803.85908;NA;NA;male;widow;lower;region;12.7090301;rural
2902;803001279;62.063;76.141;FALSE;1803.85908;NA;NA;male;married;lower;region;12.7090301;rural
2903;803001289;60;62.829;FALSE;1803.456608;772000578;753000436;male;married;lower;parish;9.183673469;rural
2904;803001289;62.829;65.688;TRUE;1803.456608;772000578;753000436;male;widow;lower;parish;9.183673469;rural
2905;803001297;60;62.172;FALSE;1803.122583;NA;NA;female;married;middle;parish;13.0859375;rural
2906;803001297;62.175;76.877;FALSE;1803.122583;NA;NA;female;married;middle;region;13.0859375;rural
2907;803001298;60;74.457;TRUE;1803.13901;775000703;1004874;female;married;farmer;parish;13.0859375;rural
2908;803001299;60;69.335;FALSE;1803.155438;780000898;NA;female;married;lower;parish;13.0859375;rural
2909;803001302;60;76.823;FALSE;1803.177341;780000891;762000542;male;married;lower;parish;13.0859375;rural
2910;803001311;60;73.598;FALSE;1803.297809;772000510;774000541;female;married;unknown;region;17.7184466;rural
2911;803001311;73.598;76.702;FALSE;1803.297809;772000510;774000541;female;widow;unknown;region;17.7184466;rural
2912;803001314;60;70.09;FALSE;1803.399112;NA;NA;male;married;farmer;remote;7.951070336;rural
2913;803001314;70.09;71.949;FALSE;1803.399112;NA;NA;male;married;farmer;remote;7.951070336;rural
2914;803001315;60;76.571;FALSE;1803.429229;772000587;771000621;female;widow;unknown;parish;13.0859375;rural
2915;803001316;60;69.031;FALSE;1803.459346;NA;NA;female;married;lower;region;18.14882033;rural
2916;803001316;69.031;75.281;FALSE;1803.459346;NA;NA;female;married;lower;region;18.14882033;rural
2917;803001316;75.281;76.541;FALSE;1803.459346;NA;NA;female;widow;lower;region;18.14882033;rural
2918;803001317;60;62.564;FALSE;1803.544221;NA;NA;male;married;farmer;region;12.41830065;rural
2919;803001317;62.564;65.942;TRUE;1803.544221;NA;NA;male;widow;farmer;region;12.41830065;rural
2920;803001320;60;68.888;FALSE;1803.601717;NA;NA;male;married;lower;remote;16.66666667;rural
2921;803001320;68.888;70.816;TRUE;1803.601717;NA;NA;male;married;lower;remote;16.66666667;rural
2922;803001323;60;62.443;TRUE;1803.631834;NA;NA;male;married;unknown;parish;12.41830065;rural
2923;803001325;60;70.151;FALSE;1803.719447;NA;NA;male;married;unknown;remote;11.15384615;rural
2924;803001325;70.151;76.281;FALSE;1803.719447;NA;NA;male;widow;unknown;remote;11.15384615;rural
2925;803001326;60;70.972;FALSE;1803.749564;NA;NA;female;married;unknown;region;12.41830065;rural
2926;803001326;70.972;76.25;FALSE;1803.749564;NA;NA;female;widow;unknown;region;12.41830065;rural
2927;803001327;60;65.934;TRUE;1803.782419;760000457;746000395;male;married;lower;parish;13.0859375;rural
2928;803001330;60;60.401;TRUE;1803.979548;764000563;6081;male;widow;farmer;region;13.0859375;rural
2929;803001331;60;60.502;FALSE;1803.987762;780000907;773000525;female;married;unknown;parish;17.7184466;industry
2930;803001331;61.502;76.012;FALSE;1803.987762;780000907;773000525;female;married;unknown;parish;17.7184466;industry
2931;803001332;60;65.959;FALSE;1803.486725;NA;NA;female;married;unknown;remote;12.66447368;rural
2932;803001332;65.959;74.033;TRUE;1803.486725;NA;NA;female;widow;unknown;remote;12.66447368;rural
2933;803001335;60;65.302;TRUE;1803.007591;779000897;NA;female;married;unknown;parish;14.43661972;rural
2934;803001339;60;68.401;FALSE;1803.08699;NA;NA;male;married;unknown;remote;16.24396135;rural
2935;803001339;68.401;70.356;TRUE;1803.08699;NA;NA;male;married;unknown;remote;16.24396135;rural
2936;803001345;60;68.467;TRUE;1803.289595;NA;NA;female;married;unknown;remote;25.3776435;rural
2937;803001348;60;61.871;TRUE;1803.393636;NA;NA;male;married;farmer;remote;13.09823678;rural
2938;803001353;60;60.987;FALSE;1803.503152;767000669;758000500;male;married;unknown;region;14.43661972;industry
2939;803001353;61.986;76.497;FALSE;1803.503152;767000669;758000500;male;married;unknown;region;14.43661972;industry
2940;803001355;60;71.024;TRUE;1803.538745;772000605;779000902;female;married;unknown;parish;14.43661972;rural
2941;803001357;60;73.962;FALSE;1803.588027;NA;NA;male;married;lower;region;17.7184466;rural
2942;803001357;73.962;75.9;FALSE;1803.588027;NA;NA;male;widow;lower;region;17.7184466;rural
2943;803001357;75.9;76.412;FALSE;1803.588027;NA;NA;male;widow;lower;region;17.7184466;rural
2944;803001358;60;67.875;FALSE;1803.612668;NA;NA;female;married;middle;parish;14.43661972;rural
2945;803001358;67.875;69.069;FALSE;1803.612668;NA;NA;female;married;middle;parish;14.43661972;rural
2946;803001358;69.069;75.306;TRUE;1803.612668;NA;NA;female;widow;middle;parish;14.43661972;rural
2947;803001359;60;67.87;FALSE;1803.618144;764000570;764000571;female;widow;unknown;parish;14.43661972;rural
2948;803001359;67.87;76.382;FALSE;1803.618144;764000570;764000571;female;widow;unknown;parish;14.43661972;rural
2949;803001365;60;67.714;FALSE;1803.774205;774000613;763000613;male;married;farmer;parish;14.43661972;rural
2950;803001365;67.714;76.226;FALSE;1803.774205;774000613;763000613;male;married;farmer;parish;14.43661972;rural
2951;803001366;60;60.677;FALSE;1803.812536;NA;NA;male;widow;lower;remote;13.09823678;industry
2952;803001366;61.677;70.676;FALSE;1803.812536;NA;NA;male;widow;lower;remote;13.09823678;industry
2953;803001366;70.676;76.187;FALSE;1803.812536;NA;NA;male;widow;lower;remote;13.09823678;industry
2954;803001367;60;69.587;FALSE;1803.856342;NA;NA;female;married;unknown;remote;16.24396135;rural
2955;803001367;69.587;69.8;TRUE;1803.856342;NA;NA;female;widow;unknown;remote;16.24396135;rural
2956;803001368;60;62.621;FALSE;1803.867294;768000617;770000638;male;widow;unknown;parish;16.93548387;industry
2957;803001368;62.621;74.509;TRUE;1803.867294;768000617;770000638;male;widow;unknown;parish;16.93548387;industry
2958;803001369;60;60.576;FALSE;1803.913838;NA;NA;male;married;unknown;region;14.43661972;industry
2959;803001369;61.576;62.909;FALSE;1803.913838;NA;NA;male;married;unknown;region;14.43661972;industry
2960;803001369;62.909;69.984;TRUE;1803.913838;NA;NA;male;widow;unknown;region;14.43661972;industry
2961;803001376;60;73.94;TRUE;1803.185555;765000637;769000651;female;married;unknown;parish;16.93548387;industry
2962;803001381;60;73.206;TRUE;1803.366257;768000618;763000623;male;widow;farmer;parish;16.93548387;industry
2963;803001385;60;68.946;TRUE;1803.711233;782000985;775000734;male;married;farmer;parish;16.93548387;industry
2964;803001393;60;61.543;TRUE;1803.065087;762000583;755000521;female;married;farmer;parish;14.23357664;industry
2965;803001394;60;64.919;FALSE;1803.070563;764000598;758000522;female;married;farmer;parish;14.23357664;industry
2966;803001394;64.919;76.929;FALSE;1803.070563;764000598;758000522;female;widow;farmer;parish;14.23357664;industry
2967;803001395;60;76.91;FALSE;1803.089728;775000746;768000626;female;married;farmer;parish;14.23357664;industry
2968;803001396;60;64.401;FALSE;1803.097942;NA;763000635;female;married;farmer;parish;14.23357664;industry
2969;803001396;64.401;76.902;FALSE;1803.097942;NA;763000635;female;widow;farmer;parish;14.23357664;industry
2970;803001398;60;69.373;FALSE;1803.117107;780000963;NA;female;widow;unknown;parish;14.23357664;industry
2971;803001398;69.373;74.186;TRUE;1803.117107;780000963;NA;female;widow;unknown;parish;14.23357664;industry
2972;803001404;60;67.84;TRUE;1803.297809;784000943;776000806;female;married;unknown;parish;14.23357664;industry
2973;803001405;60;69.187;FALSE;1803.303285;774000653;767000702;male;married;farmer;parish;14.23357664;industry
2974;803001405;69.187;73.494;FALSE;1803.303285;774000653;767000702;male;married;farmer;parish;14.23357664;industry
2975;803001405;73.494;76.697;FALSE;1803.303285;774000653;767000702;male;widow;farmer;parish;14.23357664;industry
2976;803001406;60;72.171;TRUE;1803.316974;768000634;773000554;female;unmarried;lower;parish;14.23357664;industry
2977;803001407;60;64.42;FALSE;1803.341616;775000743;777000752;female;married;farmer;parish;14.23357664;industry
2978;803001407;64.42;66.665;TRUE;1803.341616;775000743;777000752;female;widow;farmer;parish;14.23357664;industry
2979;803001408;60;69.124;FALSE;1803.366257;774000652;758000525;male;married;lower;parish;14.23357664;industry
2980;803001408;69.124;76.634;FALSE;1803.366257;774000652;758000525;male;married;lower;parish;14.23357664;industry
2981;803001411;60;63.859;FALSE;1803.401849;772000625;NA;female;married;lower;parish;14.23357664;industry
2982;803001411;63.859;72.535;TRUE;1803.401849;772000625;NA;female;widow;lower;parish;14.23357664;industry
2983;803001417;60;75.9;TRUE;1803.670164;777000762;774000648;male;widow;lower;parish;14.23357664;industry
2984;803001418;60;74.575;FALSE;1803.692068;NA;NA;female;married;unknown;remote;9.856915739;rural
2985;803001418;74.602;75.049;FALSE;1803.692068;NA;NA;female;married;unknown;remote;9.856915739;rural
2986;803001418;75.049;76.308;FALSE;1803.692068;NA;NA;female;widow;unknown;remote;9.856915739;rural
2987;803001420;60;76.292;FALSE;1803.708495;NA;NA;female;widow;unknown;parish;14.23357664;industry
2988;803001422;60;61.209;FALSE;1803.768729;763000658;750000396;male;married;lower;parish;14.23357664;industry
2989;803001422;61.209;66.156;TRUE;1803.768729;763000658;750000396;male;widow;lower;parish;14.23357664;industry
2990;803001423;60;76.215;FALSE;1803.785156;773000557;764000605;female;widow;unknown;parish;14.23357664;industry
2991;803001425;60;68.675;FALSE;1803.815273;777000766;779000937;male;married;farmer;parish;14.23357664;industry
2992;803001425;68.675;76.185;FALSE;1803.815273;777000766;779000937;male;married;farmer;parish;14.23357664;industry
2993;803001426;60;69.611;TRUE;1803.878245;768000624;766000629;male;married;unknown;parish;14.23357664;industry
2994;803001427;60;61.192;FALSE;1803.919314;767000699;7133;male;married;farmer;parish;14.23357664;industry
2995;803001427;61.192;62.441;TRUE;1803.919314;767000699;7133;male;widow;farmer;parish;14.23357664;industry
2996;803001429;60;75.533;TRUE;1802.941881;778000851;NA;male;married;lower;parish;14.23357664;industry
2997;803001435;60;66.537;TRUE;1803.319712;NA;NA;male;married;middle;remote;11.56462585;rural
2998;803001438;60;60.108;FALSE;1803.820749;NA;NA;male;widow;unknown;remote;16.66666667;rural
2999;803001438;60.108;76.179;FALSE;1803.820749;NA;NA;male;married;unknown;remote;16.66666667;rural
3000;803001441;60;60.437;FALSE;1803.051397;777000803;774000690;male;widow;unknown;region;12.41830065;rural
3001;803001441;60.437;76.949;FALSE;1803.051397;777000803;774000690;male;widow;unknown;region;12.41830065;rural
3002;803001442;60;61.291;TRUE;1803.114369;760000526;NA;male;married;lower;parish;12.7090301;rural
